CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
202507,0,60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0
202508,0,37.0,1,1,15.0,1,1,3,4.0,3,3.0,1,3.0,0,4,1,2.0,3,28774.0
202509,0,56.0,1,1,15.0,3,1,3,4.0,4,3.0,1,4.0,1,3,0,2.0,0,33434.0
202510,0,37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
202511,0,46.0,1,1,14.0,2,2,3,4.0,3,5.0,1,4.0,0,3,1,2.0,3,28402.0
202512,0,36.0,0,1,7.0,3,2,4,4.0,0,5.0,0,6.0,0,2,0,2.0,1,20872.0
202513,1,37.0,1,1,16.0,3,2,4,5.0,0,3.0,0,2.0,1,2,0,2.0,1,22066.0
202514,0,60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,2.0,2,24151.0
202515,0,30.0,1,1,9.0,2,2,4,4.0,0,4.0,0,2.0,0,4,0,1.0,1,21381.0
202516,0,32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0
202517,0,33.0,1,1,7.0,2,2,4,4.0,1,4.0,0,3.0,0,3,0,1.0,2,24898.0
202518,0,37.0,1,1,13.0,2,1,3,3.0,1,3.0,0,5.0,0,2,0,1.0,2,21716.0
202519,0,32.0,1,1,15.0,2,1,4,4.0,1,3.0,3,3.0,0,5,0,2.0,2,23102.0
202520,0,36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0
202521,0,46.0,1,1,13.0,2,2,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0
202522,0,38.0,1,1,14.0,3,2,2,4.0,3,3.0,2,6.0,0,2,0,1.0,3,32342.0
202523,0,47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0
202524,0,31.0,1,1,7.0,2,2,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0
202525,0,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
202526,0,56.0,1,3,7.0,2,2,4,4.0,3,3.0,0,5.0,0,2,0,2.0,3,28917.0
202527,0,39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0
202528,0,35.0,1,1,7.0,3,2,4,4.0,1,4.0,0,3.0,0,5,0,1.0,2,23003.0
202529,0,57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,2,0,1.0,3,25938.0
202530,0,24.0,1,3,9.0,1,2,4,4.0,0,5.0,1,5.0,0,3,1,2.0,1,21000.0
202531,0,52.0,1,1,16.0,2,2,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,20753.0
202532,0,31.0,1,1,9.0,2,2,3,5.0,1,3.0,0,3.0,0,4,1,1.0,2,22830.0
202533,1,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,0,2.0,3,28297.0
202534,0,41.0,0,1,7.0,2,2,4,5.0,4,4.0,0,3.0,0,2,1,3.0,0,32181.0
202535,0,52.0,1,3,28.0,3,2,4,4.0,1,3.0,3,2.0,1,5,1,2.0,2,24119.0
202536,0,31.0,1,3,11.0,3,1,4,5.0,1,4.0,1,3.0,1,3,1,2.0,2,23887.0
202537,0,47.0,0,1,7.0,3,2,3,5.0,3,5.0,0,4.0,1,2,1,2.0,3,29351.0
202538,0,33.0,1,3,13.0,3,2,3,4.0,1,3.0,3,3.0,0,5,1,1.0,2,23688.0
202539,0,55.0,1,1,9.0,1,1,3,4.0,3,3.0,0,2.0,0,4,1,1.0,3,32227.0
202540,0,25.0,1,3,10.0,2,1,3,4.0,1,3.0,0,2.0,0,4,1,1.0,2,23677.0
202541,0,29.0,0,3,11.0,3,2,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22899.0
202542,0,59.0,1,3,17.0,3,2,3,4.0,4,3.0,2,2.0,0,3,1,2.0,0,32550.0
202543,0,45.0,0,1,30.0,3,2,4,4.0,1,4.0,0,6.0,0,3,1,1.0,2,20720.0
202544,1,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,2,1,1.0,1,20751.0
202545,0,33.0,1,1,7.0,2,2,4,4.0,0,5.0,3,3.0,0,2,0,3.0,1,21634.0
202546,1,21.0,0,1,13.0,2,1,4,5.0,0,3.0,3,3.0,1,2,1,2.0,1,21604.0
202547,0,35.0,1,1,13.0,2,1,3,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23487.0
202548,0,38.0,0,1,9.0,2,2,4,5.0,1,3.0,1,7.0,0,2,0,2.0,2,23841.0
202551,1,26.0,1,3,12.0,3,2,3,5.0,1,3.0,3,3.0,1,3,1,1.0,2,24422.0
202552,0,26.0,1,1,14.0,3,2,4,5.0,0,3.0,0,3.0,0,2,1,3.0,1,21567.0
202553,0,23.0,1,1,22.0,3,1,3,4.0,0,3.0,3,3.0,0,2,1,2.0,1,21549.0
202554,0,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,2,1,1.0,3,26162.0
202555,1,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,2.0,2,24752.0
202557,0,25.0,1,1,25.0,2,2,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,21452.0
202558,0,35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,8.0,0,3,0,2.0,2,23183.0
202559,0,38.0,1,3,10.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,26106.0
202560,0,35.0,1,1,12.0,3,1,3,5.0,3,5.0,2,4.0,0,2,0,1.0,3,30309.0
202561,0,37.0,0,3,18.0,1,1,4,4.0,3,3.0,0,2.0,0,5,0,1.0,3,28416.0
202562,0,37.0,1,1,10.0,2,1,3,4.0,0,3.0,1,7.0,0,2,1,1.0,1,21513.0
202564,0,31.0,0,1,30.0,2,2,4,6.0,0,3.0,1,3.0,0,3,1,3.0,1,21291.0
202565,0,34.0,0,3,29.0,3,2,4,4.0,1,4.0,0,2.0,0,2,0,2.0,2,24824.0
202566,1,57.0,1,1,21.0,2,1,4,4.0,0,4.0,0,2.0,1,5,1,2.0,1,23641.0
202568,1,32.0,1,3,13.0,2,2,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0
202569,0,27.0,1,1,13.0,2,1,3,5.0,0,4.0,0,3.0,0,3,1,1.0,1,21046.0
202570,1,59.0,1,1,30.0,3,1,4,4.0,3,3.0,0,3.0,0,3,1,1.0,3,28990.0
202571,1,20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0
202572,0,23.0,1,1,9.0,1,2,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0
202573,0,50.0,1,1,27.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,3.0,2,25245.0
202574,0,44.0,0,1,35.0,3,1,4,3.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
202575,0,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,0,1.0,3,27886.0
202576,1,32.0,1,3,27.0,2,1,4,6.0,1,3.0,0,5.0,1,3,1,1.0,2,23237.0
202577,0,42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,2,0,2.0,3,26867.0
202578,0,27.0,1,2,32.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21620.0
202579,0,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,1,2.0,2,23619.0
202580,1,52.0,0,1,15.0,2,2,3,6.0,3,3.0,2,4.0,0,2,0,2.0,3,29328.0
202581,0,40.0,1,3,11.0,2,1,3,5.0,1,3.0,0,6.0,0,5,1,1.0,2,24580.0
202582,0,26.0,1,3,35.0,2,2,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0
202583,0,31.0,1,2,16.0,2,2,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0
202584,1,33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,2.0,1,22878.0
202585,0,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,2,1,1.0,1,22130.0
202586,0,39.0,1,1,10.0,1,1,3,4.0,1,3.0,2,5.0,1,5,0,1.0,2,4678.0
202587,0,31.0,1,1,25.0,2,1,4,4.0,0,3.0,3,3.0,0,2,1,1.0,1,21310.0
202588,0,33.0,0,3,16.0,3,2,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0
202589,0,31.0,1,1,12.0,1,1,3,4.0,0,5.0,1,7.0,0,5,1,2.0,1,21882.0
202590,0,31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
202592,0,42.0,1,1,16.0,2,2,4,4.0,0,5.0,0,4.0,0,2,0,3.0,1,20916.0
202593,0,20.0,1,1,10.0,3,1,4,4.0,0,4.0,2,3.0,0,3,1,3.0,1,20161.0
202594,0,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0
202595,0,36.0,1,3,7.0,3,2,4,4.0,3,4.0,0,3.0,0,4,1,3.0,3,25973.0
202596,0,54.0,1,3,13.0,3,2,3,4.0,1,3.0,0,4.0,1,5,0,1.0,2,20984.0
202597,0,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
202598,0,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0
202599,0,30.0,0,1,7.0,1,2,3,4.0,1,3.0,0,3.0,0,3,0,2.0,2,22997.0
202600,0,52.0,1,1,14.0,3,2,3,5.0,1,3.0,0,4.0,0,3,1,2.0,2,24810.0
202601,0,59.0,1,1,16.0,3,1,4,5.0,0,4.0,0,6.0,1,2,1,1.0,1,22024.0
202602,0,41.0,1,3,11.0,3,2,4,5.0,3,3.0,0,2.0,0,2,1,1.0,3,29533.0
202603,0,35.0,0,3,9.0,3,1,4,4.0,0,3.0,0,8.0,0,5,1,3.0,1,20909.0
202604,0,23.0,1,1,26.0,3,2,4,4.0,0,3.0,0,3.0,0,2,0,2.0,1,21001.0
202605,0,28.0,0,1,16.0,3,2,3,4.0,0,4.0,1,8.0,0,3,0,1.0,1,20702.0
202606,0,29.0,1,1,28.0,3,2,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,21391.0
202607,0,58.0,1,1,31.0,2,2,3,3.0,3,3.0,1,5.0,1,4,1,2.0,3,28117.0
202608,0,28.0,0,1,10.0,3,2,4,5.0,0,3.0,1,3.0,1,2,0,3.0,1,21244.0
202610,0,42.0,1,1,21.0,2,2,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0
202611,0,31.0,1,3,12.0,2,1,3,4.0,3,3.0,0,4.0,0,4,1,2.0,3,28097.0
202612,0,39.0,1,3,7.0,2,0,3,5.0,1,3.0,3,6.0,0,2,1,2.0,2,27364.0
202613,0,33.0,1,1,13.0,2,2,3,4.0,0,3.0,3,5.0,0,2,0,2.0,1,21716.0
202614,0,28.0,1,1,24.0,1,2,3,4.0,0,4.0,0,2.0,1,4,1,1.0,1,21736.0
202615,1,20.0,0,3,7.0,1,1,4,6.0,0,5.0,2,2.0,0,3,1,2.0,1,21003.0
202616,0,37.0,0,1,10.0,3,2,2,4.0,0,4.0,2,6.0,0,4,1,1.0,1,20766.0
202617,0,31.0,0,1,16.0,3,2,4,4.0,1,5.0,1,3.0,0,2,0,2.0,2,21750.0
202618,0,46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0
202619,0,57.0,1,1,15.0,2,1,4,4.0,0,5.0,1,6.0,1,4,1,2.0,1,22935.0
202620,0,34.0,1,1,9.0,2,2,3,4.0,0,3.0,2,2.0,0,3,0,2.0,1,21178.0
202622,0,47.0,1,3,7.0,3,1,4,4.0,3,5.0,1,3.0,0,2,1,2.0,3,29131.0
202623,0,39.0,1,1,16.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20966.0
202624,0,32.0,1,1,19.0,3,1,4,4.0,0,3.0,0,2.0,1,4,1,3.0,1,22607.0
202625,0,35.0,1,1,34.0,3,1,4,4.0,0,4.0,2,4.0,0,3,1,1.0,1,20989.0
202626,1,42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,3.0,1,21818.0
202627,0,51.0,1,1,7.0,3,2,3,5.0,0,3.0,0,4.0,0,3,0,1.0,1,22368.0
202628,0,54.0,1,1,20.0,3,1,3,3.0,1,5.0,1,3.0,0,2,1,2.0,2,23128.0
202629,0,34.0,1,1,21.0,3,1,4,4.0,0,4.0,0,3.0,0,5,0,1.0,1,21434.0
202632,0,35.0,0,1,9.0,2,2,3,5.0,1,3.0,0,3.0,0,4,0,1.0,2,28225.0
202633,0,52.0,1,1,10.0,3,1,4,4.0,4,4.0,2,5.0,0,5,0,2.0,0,32412.0
202635,0,28.0,1,1,16.0,3,1,3,4.0,0,4.0,2,3.0,0,3,1,1.0,1,20957.0
202636,1,36.0,1,1,30.0,2,2,3,5.0,1,3.0,0,5.0,1,4,1,2.0,2,24594.0
202637,0,44.0,0,1,14.0,3,2,3,3.0,0,3.0,1,6.0,0,4,0,2.0,1,20767.0
202639,0,38.0,1,1,28.0,2,2,4,3.0,0,5.0,0,3.0,1,3,0,3.0,1,22242.0
202640,0,36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0
202641,0,43.0,0,1,28.0,3,1,3,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23943.0
202642,0,39.0,1,1,9.0,2,2,3,4.0,1,3.0,0,2.0,0,2,0,2.0,2,25231.0
202643,0,39.0,1,1,36.0,1,2,3,4.0,1,3.0,0,5.0,0,2,0,2.0,2,24939.0
202644,0,28.0,0,1,7.0,1,2,3,5.0,1,5.0,0,7.0,0,3,0,2.0,2,22976.0
202645,0,50.0,0,1,25.0,2,2,4,4.0,1,3.0,1,3.0,1,2,0,2.0,2,25482.0
202646,0,35.0,0,1,17.0,3,2,3,4.0,0,3.0,1,3.0,1,3,1,1.0,1,22493.0
202647,0,41.0,1,1,26.0,3,2,3,4.0,1,3.0,0,2.0,1,2,1,2.0,2,21419.0
202648,1,39.0,1,1,36.0,3,2,4,4.0,1,5.0,0,2.0,1,3,0,2.0,2,25351.0
202649,1,30.0,1,3,34.0,3,1,3,4.0,3,3.0,0,3.0,0,3,1,2.0,3,26317.0
202650,0,23.0,1,1,12.0,2,2,3,3.0,0,4.0,1,3.0,1,4,0,1.0,1,21006.0
202651,0,37.0,0,1,25.0,3,1,4,4.0,0,3.0,2,3.0,0,3,1,3.0,1,20831.0
202652,0,41.0,0,1,16.0,2,2,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0
202653,0,47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,2,0,1.0,3,28074.0
202654,1,33.0,1,3,11.0,3,2,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0
202655,0,31.0,0,1,7.0,2,2,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0
202656,0,28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0
202657,0,52.0,1,1,15.0,2,2,3,5.0,3,4.0,0,7.0,0,3,1,2.0,3,31168.0
202658,1,31.0,1,1,10.0,1,1,3,4.0,0,5.0,3,7.0,1,4,1,2.0,1,21335.0
202659,0,42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32269.0
202660,1,31.0,0,3,33.0,3,0,3,5.0,1,5.0,3,7.0,0,2,0,2.0,2,25374.0
202661,1,30.0,1,1,7.0,1,2,3,4.0,0,3.0,2,2.0,0,2,0,1.0,1,20736.0
202662,0,46.0,0,3,13.0,3,0,3,5.0,3,3.0,3,8.0,0,4,1,1.0,3,27543.0
202663,0,55.0,1,3,10.0,3,1,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0
202664,0,37.0,1,1,12.0,2,2,4,4.0,1,4.0,3,2.0,0,2,0,3.0,2,24592.0
202665,0,34.0,1,1,11.0,3,1,3,5.0,0,4.0,0,8.0,0,4,0,1.0,1,21300.0
202666,0,38.0,0,1,18.0,2,2,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,30863.0
202667,0,39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,2,1,2.0,3,29287.0
202668,0,32.0,0,1,7.0,3,2,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,23023.0
202669,0,60.0,1,1,10.0,2,2,4,5.0,0,3.0,0,5.0,0,3,0,2.0,1,20855.0
202670,0,38.0,0,3,11.0,3,2,3,4.0,0,3.0,1,6.0,0,4,1,1.0,1,20855.0
202671,0,30.0,0,3,7.0,3,1,3,4.0,3,3.0,0,3.0,0,3,1,1.0,3,26596.0
202672,0,36.0,0,3,7.0,3,0,4,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27467.0
202673,1,30.0,1,1,25.0,3,2,3,5.0,0,3.0,2,3.0,1,3,0,2.0,1,21067.0
202674,0,53.0,1,1,9.0,2,1,3,5.0,0,3.0,3,2.0,0,3,0,1.0,1,21890.0
202676,0,60.0,1,2,13.0,3,2,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,20945.0
202678,1,34.0,1,1,21.0,3,2,3,4.0,0,3.0,0,7.0,1,2,0,2.0,1,21114.0
202680,1,34.0,1,1,9.0,2,1,3,4.0,0,5.0,0,2.0,0,3,1,1.0,1,21385.0
202682,0,33.0,1,3,11.0,2,1,3,4.0,0,4.0,0,4.0,0,3,1,1.0,1,22609.0
202683,1,33.0,1,1,7.0,2,2,4,5.0,0,3.0,3,2.0,1,5,1,1.0,1,22408.0
202684,0,40.0,1,1,7.0,3,1,4,4.0,0,3.0,1,2.0,0,3,0,2.0,1,20910.0
202685,0,33.0,0,3,33.0,3,2,4,4.0,1,3.0,0,2.0,0,4,1,3.0,2,23143.0
202686,0,42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0
202687,0,41.0,1,1,31.0,1,2,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,21997.0
202689,0,32.0,0,1,10.0,3,2,4,4.0,3,3.0,1,2.0,0,4,1,3.0,3,32353.0
202690,0,34.0,1,1,12.0,2,1,4,5.0,0,3.0,0,3.0,0,2,0,3.0,1,21589.0
202691,0,35.0,1,1,9.0,2,2,3,5.0,1,5.0,0,8.0,0,4,0,2.0,2,24635.0
202692,0,38.0,1,1,7.0,3,1,3,5.0,0,5.0,0,4.0,0,4,1,2.0,1,22598.0
202693,0,46.0,0,1,14.0,2,2,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0
202694,1,38.0,0,1,17.0,3,2,4,4.0,3,3.0,1,8.0,0,3,1,3.0,3,28726.0
202695,0,40.0,0,1,9.0,1,1,4,4.0,3,3.0,2,2.0,0,2,1,2.0,3,29616.0
202696,0,30.0,1,1,22.0,2,2,3,4.0,0,3.0,2,3.0,0,3,0,1.0,1,21018.0
202697,0,43.0,1,1,24.0,2,0,3,3.0,1,5.0,3,5.0,1,2,0,1.0,2,25223.0
202698,0,30.0,1,3,27.0,3,2,3,4.0,1,3.0,1,4.0,0,2,1,2.0,2,25609.0
202699,0,26.0,1,1,7.0,2,1,4,4.0,1,3.0,0,2.0,0,3,1,2.0,2,23576.0
202700,0,43.0,1,1,9.0,3,1,3,5.0,0,5.0,1,2.0,1,4,1,1.0,1,21271.0
202702,0,52.0,1,1,7.0,2,2,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21401.0
202703,1,32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,1,3.0,1,22157.0
202704,0,33.0,0,1,14.0,2,2,4,3.0,0,4.0,0,3.0,0,2,0,2.0,1,21472.0
202705,0,39.0,0,3,9.0,2,2,3,5.0,1,3.0,0,5.0,0,5,1,2.0,2,23927.0
202706,0,33.0,1,1,9.0,1,2,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0
202708,1,29.0,1,1,9.0,2,2,4,4.0,0,3.0,3,4.0,0,4,1,2.0,1,22163.0
202709,0,30.0,1,3,9.0,3,2,4,5.0,1,4.0,0,4.0,0,4,0,2.0,2,25322.0
202710,0,32.0,1,1,30.0,3,2,4,5.0,1,3.0,0,2.0,0,3,1,2.0,2,24260.0
202711,0,26.0,0,1,12.0,2,2,3,3.0,1,5.0,1,3.0,0,5,1,2.0,2,22678.0
202712,0,46.0,1,1,27.0,3,2,4,4.0,4,3.0,0,2.0,1,3,0,1.0,0,32174.0
202713,0,37.0,1,1,13.0,2,2,3,4.0,0,3.0,0,2.0,0,5,1,2.0,1,21888.0
202715,1,48.0,0,1,36.0,2,2,3,4.0,3,4.0,0,3.0,1,3,1,1.0,3,30527.0
202716,0,29.0,1,1,16.0,3,2,4,4.0,0,3.0,0,3.0,0,2,1,2.0,1,20748.0
202717,0,38.0,1,3,13.0,3,2,4,4.0,1,3.0,0,6.0,0,3,0,1.0,2,25180.0
202718,0,22.0,1,1,10.0,3,2,4,5.0,0,3.0,3,3.0,0,5,1,2.0,1,21908.0
202719,0,38.0,0,1,7.0,3,1,2,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0
202720,0,36.0,1,1,29.0,2,1,4,3.0,3,4.0,1,2.0,0,5,1,2.0,3,30674.0
202721,0,39.0,1,3,14.0,3,1,3,3.0,1,5.0,1,3.0,1,3,0,1.0,2,24283.0
202722,0,27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,0,2.0,2,25075.0
202725,0,43.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,0,3,1,1.0,2,23585.0
202726,0,30.0,0,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,2,0,1.0,2,23232.0
202727,0,56.0,1,1,27.0,1,2,3,4.0,1,3.0,0,5.0,1,2,1,2.0,2,24093.0
202728,0,27.0,0,1,18.0,3,2,3,4.0,1,5.0,0,3.0,1,3,1,2.0,2,23419.0
202729,0,38.0,1,1,7.0,2,1,3,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20793.0
202730,1,45.0,0,1,31.0,2,2,3,4.0,0,3.0,1,5.0,1,5,0,2.0,1,21839.0
202731,0,39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0
202732,1,27.0,1,1,23.0,3,2,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0
202733,0,29.0,1,1,15.0,2,1,4,4.0,0,3.0,3,3.0,0,4,0,2.0,1,21988.0
202735,0,37.0,1,1,10.0,1,2,2,4.0,1,4.0,3,6.0,0,2,1,1.0,2,23163.0
202736,0,32.0,0,3,12.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,2.0,1,21467.0
202737,1,27.0,1,3,11.0,3,2,3,5.0,1,3.0,3,3.0,1,2,1,2.0,2,24506.0
202738,0,38.0,0,1,16.0,3,2,3,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21004.0
202739,0,43.0,0,3,33.0,3,1,4,4.0,4,4.0,0,7.0,0,3,1,3.0,0,32203.0
202740,1,19.0,1,1,10.0,2,2,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0
202741,0,36.0,1,3,23.0,3,2,4,4.0,3,4.0,0,2.0,0,2,1,3.0,3,26698.0
202742,0,37.0,0,1,25.0,2,2,3,3.0,0,3.0,0,6.0,0,5,0,1.0,1,22366.0
202743,0,52.0,1,1,9.0,3,2,3,6.0,1,4.0,1,7.0,0,2,0,1.0,2,24160.0
202746,0,29.0,1,1,23.0,3,2,4,3.0,1,5.0,3,2.0,0,5,0,3.0,2,24339.0
202747,0,32.0,1,3,14.0,1,2,4,3.0,1,3.0,0,6.0,0,2,1,1.0,2,25607.0
202748,0,40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
202749,0,37.0,0,1,31.0,2,1,3,4.0,1,4.0,0,2.0,0,3,0,1.0,2,24352.0
202750,0,33.0,1,3,14.0,2,2,4,5.0,1,3.0,0,3.0,0,3,1,3.0,2,24162.0
202751,0,39.0,1,1,32.0,2,1,3,5.0,3,4.0,0,5.0,0,3,1,1.0,3,30739.0
202752,0,59.0,0,1,7.0,2,2,3,6.0,1,3.0,1,4.0,1,2,1,2.0,2,24338.0
202753,0,32.0,1,1,12.0,1,2,3,4.0,0,3.0,0,2.0,1,4,0,2.0,1,23499.0
202754,0,32.0,1,2,9.0,2,2,4,5.0,1,5.0,0,5.0,0,3,0,2.0,2,25088.0
202755,0,46.0,0,1,14.0,2,2,4,4.0,3,5.0,1,3.0,0,2,1,3.0,3,23888.0
202756,0,32.0,1,1,9.0,2,2,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0
202757,0,34.0,0,1,12.0,2,1,4,4.0,3,4.0,0,8.0,0,3,1,3.0,3,30556.0
202759,0,44.0,0,1,17.0,2,1,3,4.0,0,3.0,2,2.0,0,5,0,2.0,1,21133.0
202760,0,50.0,1,1,7.0,1,1,3,5.0,4,3.0,2,2.0,1,3,1,1.0,0,32642.0
202761,1,53.0,1,1,15.0,3,2,3,5.0,1,4.0,0,4.0,0,2,1,2.0,2,23619.0
202762,0,28.0,1,1,12.0,2,1,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0
202763,0,33.0,1,3,15.0,1,1,4,5.0,1,4.0,0,3.0,1,2,1,1.0,2,23906.0
202764,0,28.0,1,3,9.0,2,2,4,4.0,1,3.0,3,3.0,1,4,1,3.0,2,23156.0
202765,0,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,2,0,1.0,2,26225.0
202766,0,33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0
202767,1,29.0,1,1,9.0,3,2,3,6.0,0,3.0,0,7.0,1,3,1,1.0,1,22142.0
202768,0,31.0,1,1,35.0,3,1,4,4.0,1,3.0,0,3.0,0,3,0,3.0,2,24453.0
202769,0,32.0,0,1,14.0,2,1,3,5.0,3,3.0,0,3.0,0,2,1,2.0,3,27621.0
202771,1,40.0,1,3,10.0,3,1,3,4.0,1,3.0,0,6.0,1,4,1,2.0,2,23916.0
202772,0,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0
202774,0,44.0,0,1,17.0,2,1,3,5.0,1,3.0,1,3.0,0,3,0,1.0,2,23935.0
202775,0,28.0,0,3,7.0,3,2,4,4.0,1,4.0,0,2.0,1,2,0,3.0,2,25027.0
202776,0,55.0,0,1,27.0,2,0,3,4.0,1,3.0,3,5.0,0,4,1,1.0,2,23547.0
202777,0,44.0,1,1,14.0,2,1,3,4.0,3,5.0,0,2.0,0,5,1,1.0,3,28663.0
202778,0,46.0,1,1,15.0,2,2,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0
202779,0,41.0,1,3,7.0,3,2,3,6.0,1,3.0,0,4.0,1,3,1,1.0,2,26135.0
202780,1,30.0,1,1,15.0,2,2,4,6.0,0,5.0,0,3.0,1,3,1,2.0,1,20797.0
202781,0,30.0,1,1,16.0,2,2,2,5.0,0,3.0,3,2.0,0,2,1,1.0,1,22661.0
